,user_id,transaction_id,purchase_time,purchase_type,purchase_amount_dollars
54933,user_8ad44dc0-eafb-4301-bb17-18415781f1f6,ch_b61f7b3e-ebb0-4534-bded-dd44bde51355,1067-09-03 19:31:42+00:00,Subscription Create,9.0
54958,user_72c2db4d-a4a6-48e0-b6f0-405bae859975,ch_732d8a63-3f2d-4662-956b-f39c5ff38f77,1067-10-28 16:31:29+00:00,Subscription Create,9.0
54989,user_f66b5ca0-ee8b-44b2-94c6-bc7d83e07731,ch_296fae3b-2707-44dc-954d-cfc97ff65738,1067-11-08 20:42:35+00:00,Subscription Create,9.0
55008,user_b290dcd2-b0f8-41ae-97aa-7fad699797dc,ch_c32f89aa-406e-454c-87dd-861b2869db79,1067-10-28 14:04:51+00:00,Subscription Create,29.0
55053,user_84595b83-5689-449a-9a25-dae8992aac05,ch_b4b65eb8-a4ca-452d-8d24-bc6531dee344,1067-09-29 20:23:24+00:00,Subscription Create,35.0
55061,user_3773a43b-9537-4b4b-bffd-89d28c06d203,ch_36598cb8-dbcb-4dad-a6db-f3254dc38ba6,1067-10-17 00:51:14+00:00,Subscription Create,35.0
55126,user_fddc8b14-c746-42d2-9887-d436c31a6468,ch_0d91e6bd-243f-41bf-9b82-e21b0a1208ce,1067-11-05 19:10:03+00:00,Subscription Create,35.0
55147,user_08568132-dd2b-4d10-89af-d0893b89b856,ch_295f98a4-79b5-4652-aeaa-07f99a9fccca,1067-08-28 15:08:02+00:00,Subscription Create,89.0
55243,user_0a2b55b8-fc3e-4a71-ba40-cc22d61df6a3,ch_08942933-389f-4077-928f-15e4e37df3b1,1067-11-02 16:54:26+00:00,Subscription Create,35.0
55325,user_04ff845c-d803-4f86-bf48-bfa3d52de9a2,ch_13d143e1-7007-4693-8b72-068013a39051,1067-09-28 20:21:42+00:00,Subscription Create,9.0
55410,user_e09174ea-1df0-49d3-bf28-1facf6175bcd,ch_273baa00-deef-4f44-b101-2823ad1422f8,1067-09-02 19:35:43+00:00,Subscription Create,35.0
55472,user_6bf0d644-98f2-4a27-bd6b-c244520edbcd,ch_c831749a-2117-4ee4-b417-721b70840e84,1067-10-15 16:29:32+00:00,Subscription Create,35.0
55481,user_a2b7fabf-e52b-4822-8217-cbc245a84dc0,ch_4b497b40-1623-4de0-a3a2-6891fc5a67c5,1067-10-22 15:41:28+00:00,Subscription Create,35.0
55495,user_d0b43db7-c6e1-4a5a-86c0-bf33468f821c,ch_43da66e8-9a22-41a2-823c-68b6fc6cbf07,1067-10-31 06:18:35+00:00,Subscription Create,35.0
55608,user_7e103a4a-acab-4f8b-8a3b-cdd0aea3c1e9,ch_31ca5db7-61c3-4869-bca8-c6019656a189,1067-10-11 18:42:23+00:00,Subscription Create,9.0
55643,user_8c65c1ad-2714-4c03-b0df-7bfb776894e2,ch_3698850f-54c2-4a46-83a7-e80d654f6c6f,1067-11-07 13:30:04+00:00,Subscription Create,35.0
55712,user_8b3e24c6-b55e-4ffe-b4a1-08aeda7222ce,ch_90e7599e-a76a-4a57-a446-9aabb3474b1c,1067-10-18 11:47:00+00:00,Subscription Create,9.0
55809,user_bfff2afb-4518-44af-9fcf-647617fac594,ch_5d8ebddc-20aa-4af9-94df-7ee73edd9d48,1067-10-18 15:25:37+00:00,Subscription Create,35.0
55843,user_5a6768e8-708b-403e-9d24-4646213d8fbe,ch_488ab7e7-2273-4ef1-ad6f-f4a4a8e8d408,1067-09-18 01:38:43+00:00,Subscription Create,89.0
55885,user_505467b8-47a5-451b-8204-418c4d4e7849,ch_daa6b234-d0d3-414c-aa2c-b6f42d82e50a,1067-11-05 16:04:05+00:00,Subscription Create,9.0
56086,user_916a5ce3-ad4b-45e4-a562-c164d853efe2,ch_5623e2a2-0665-40da-9e85-2cb8123bf8cf,1067-10-12 02:27:01+00:00,Subscription Create,9.0
56510,user_162988f6-d44b-4b6a-ac38-928b995a5726,ch_b34e6dd9-daae-47da-87c2-b25f996e9c3e,1067-09-17 07:02:19+00:00,Subscription Update,28.76
56525,user_184531cd-515f-4117-80f2-63b4dcb643eb,ch_16daafdc-5ec4-4c1d-8a02-ea8bc0f2b4ad,1067-09-22 09:26:23+00:00,Subscription Create,35.0
56528,user_49a9086f-002d-4770-ba6e-0c316f4f4985,ch_7ff1894d-fafb-412f-b413-27a16df9c2d6,1067-09-18 08:35:26+00:00,Subscription Create,35.0
56534,user_04a32c99-6be7-4df1-ab40-5edf4e5fa1de,ch_d02442cb-7917-4795-989f-0ede5c2de26e,1067-09-11 09:41:20+00:00,Subscription Create,35.0
56538,user_98978e16-2cb3-4181-99b6-74b73734e153,ch_7fdf4e80-ebb3-4e38-8f08-7b0ad4040772,1067-09-11 17:14:37+00:00,Subscription Create,35.0
56540,user_a5eb2e27-57ff-414d-90b3-e0ad36980c44,ch_7e221461-7375-457b-9481-5d8a84ebf356,1067-09-03 11:37:03+00:00,Subscription Create,35.0
56575,user_9c831b7e-a43e-40b8-b312-17a51178c2f1,ch_900e2fff-7d3c-421d-82be-04eabec3669c,1067-10-18 06:08:02+00:00,Subscription Create,35.0
56614,user_27581ea3-4dd3-468b-838f-fdfa2e1373fd,ch_c9f235fa-193f-42f8-ab6f-2eab04bcbebe,1067-11-06 14:39:28+00:00,Subscription Create,35.0
56628,user_b3322a52-8b59-40b4-ab93-cb53ffe0712a,ch_1250a280-b3aa-4c27-8cde-1a4d23686e29,1067-10-29 02:16:35+00:00,Subscription Create,39.0
56703,user_ea72bc2d-e25c-4f59-a85f-0068c6318eae,ch_9de9a85c-816a-46fb-abc4-baf54638064c,1067-11-12 06:24:32+00:00,Subscription Update,27.86
56768,user_05fa168c-2748-4674-8b35-a368b5112136,ch_426d2a7e-4dfb-485e-9fde-b0c2e57ea61d,1067-09-29 20:51:48+00:00,Subscription Create,9.0
56839,user_0802ff89-dbbc-40c3-98d4-111bdd19f5ca,ch_774330ab-2efd-44de-a6af-3d34efd1ce8f,1067-10-07 00:58:53+00:00,Subscription Create,9.0
56874,user_1eff980d-e206-40aa-a8b4-70d063df15da,ch_03325461-0dfd-4554-a560-733112ad2930,1067-10-13 05:30:10+00:00,Subscription Create,29.0
56952,user_4ca1cc2a-0ff7-4f55-85d3-ac32b8d10534,ch_337b1d10-1731-402f-b219-b059dcbda464,1067-10-15 06:54:13+00:00,Subscription Create,35.0
56990,user_57b2529d-2d93-4fb8-9801-d6ea7164d33a,ch_5f3f3e9b-c091-4b48-8b1e-6bce94e66435,1067-10-02 16:45:46+00:00,Subscription Create,89.0
57001,user_7020bbba-bf3a-4507-9561-042934181e8f,ch_92ff2216-4ff8-4c73-9f3b-db8fd9a31953,1067-10-18 18:44:40+00:00,Subscription Create,89.0
57100,user_da932f12-2083-43a6-85a6-3eceb3cad294,ch_e32400b6-b724-4298-b2d9-8218cdbf0c3e,1067-11-09 18:17:23+00:00,Subscription Create,35.0
57187,user_bce1b489-475b-4d4e-b6e4-f5937f62bcf7,ch_889a84ad-f5d6-4ed5-a91c-8b96594a5864,1067-09-11 00:22:48+00:00,Credits package,5.0
57195,user_51f4345e-ab72-458a-b261-92a135b0a8bc,ch_4656a133-b08e-4717-96bf-7bcdcb16fb0e,1067-09-24 18:41:54+00:00,Subscription Create,9.0
57230,user_678c528e-1479-4c2e-88a7-3eb490eab248,ch_2a0c4432-b9e3-4642-a507-5e43e43faa49,1067-10-19 00:11:10+00:00,Subscription Create,9.0
57280,user_bc52d734-2e49-4d7d-801f-5d112c0a13f4,ch_70be587d-cd5f-426d-adfb-1e4cf034feec,1067-09-02 16:23:03+00:00,Subscription Create,35.0
57314,user_032766c8-c17b-4d92-9ebe-d55cbc1c9bb4,ch_0f3f943a-d05a-4c1c-9ae0-ba321482ba98,1067-10-02 15:47:23+00:00,Subscription Create,35.0
57381,user_984e23b9-7820-4440-bee7-5496ac6bddad,ch_c8a2d72c-2785-4c52-afe9-805bf876750f,1067-10-20 17:25:50+00:00,Subscription Create,89.0
57401,user_667db226-7069-4aff-a7d8-117867bc92ee,ch_208f8232-86b9-4f84-89c0-d02be46a1ca2,1067-11-09 19:53:12+00:00,Subscription Create,9.0
57413,user_66437f18-1306-48e3-a839-3a52c7944f33,ch_5a6102c8-f692-4e38-96f5-abdb9b637a03,1067-11-01 00:09:53+00:00,Subscription Create,29.0
57444,user_9f14770f-a9f2-4490-b319-9f0c27ead09a,ch_c7bfc9ec-d719-46c6-930e-cd526f8a69d6,1067-10-30 13:39:01+00:00,Subscription Create,35.0
57478,user_bb7d319f-0a82-4295-9fbf-8d6733758a75,ch_98cf22d9-d792-4b5e-96df-08bd99d912be,1067-11-06 22:24:13+00:00,Subscription Create,35.0
57526,user_a16d4dc1-45a4-4209-87a6-0f80133260b9,ch_5ca326ce-5524-4253-a455-9bc5083c721b,1067-11-02 20:45:50+00:00,Credits package,34.0
57542,user_6cb6ec55-617f-4225-896e-13d3edc3ec50,ch_a99d6ded-7337-452c-b20c-f8b985160302,1067-11-07 23:13:36+00:00,Upsell,39.0
57777,user_84c002c5-eac7-4e9d-b0e8-cfa8034a88fe,ch_4044ced6-5401-48cf-ae59-f7bedad39fc5,1067-10-04 20:04:00+00:00,Subscription Create,99.0
57975,user_bfac7ce2-0003-44c9-b0ea-ceb0dcce573c,ch_4113b0d8-eca9-4817-911f-999c51dde839,1067-10-02 05:47:36+00:00,Subscription Create,9.0
58027,user_90634f17-ca21-4d9a-accb-4859208d6bbd,ch_e0704ce3-c919-4d92-85ed-b0d220f764c4,1067-09-05 09:51:26+00:00,Subscription Create,35.0
58182,user_4174c228-47eb-4e6f-befd-58cf2d4c647a,ch_d461b851-07f3-4ad5-945d-5218a22f01a7,1067-10-31 21:56:11+00:00,Subscription Create,35.0
58206,user_e55b2e96-fee8-4497-bc46-7e1b9090a374,ch_c568e375-a82c-428a-8c65-af75f1228875,1067-11-06 15:43:18+00:00,Subscription Create,35.0
58225,user_b4282ea6-8931-4c8b-9813-989784cbf427,ch_8ef4ffc1-0869-49aa-b191-5c9145346f7e,1067-11-01 20:27:17+00:00,Subscription Create,89.0
58272,user_9924324d-0666-4621-b06b-51dadb640315,ch_7190a081-17b8-43e6-848b-94538af75c4b,1067-11-04 14:51:04+00:00,Upsell,39.0
58291,user_9d7634e4-ab98-4576-ab24-85bea653fd7b,ch_59cded50-3e44-4823-903d-3d33e5fc1ad3,1067-11-09 13:06:22+00:00,Subscription Create,89.0
58442,user_80d68b6d-c986-41da-8d2b-fa16a2d29575,ch_b95b260e-c377-4ccb-8542-cde6cdda7f11,1067-10-12 11:01:45+00:00,Upsell,39.0
58458,user_bc9a93a2-c08d-4eb2-be9d-f2aa0050546f,ch_7070e4fa-8b75-4fbc-8611-a80f33c58a63,1067-09-16 08:48:34+00:00,Subscription Create,89.0
58543,user_03c09e62-cbfb-42d5-93b1-a01dbb806faa,ch_2e884618-ace8-47e6-a8fe-b5aa9fe0a672,1067-11-01 08:43:40+00:00,Subscription Create,35.0
58617,user_cdff5acb-27d8-4797-84ad-6702dfbea2b3,ch_262ac0a7-6e70-464e-98c1-829dc2fa7017,1067-10-22 10:24:35+00:00,Credits package,20.0
58635,user_1bf4ecd3-d8f5-4074-b07b-3140b0522a34,ch_3ef898ff-df2a-44e5-8557-0a1d1cd74d5f,1067-10-25 14:38:05+00:00,Upsell,39.0
58654,user_1db833e6-799a-4d11-9180-deb809f27861,ch_90568379-9a56-403f-bb0d-2075b47e9bdc,1067-11-08 17:50:35+00:00,Subscription Create,9.0
58659,user_a7a04a24-346c-4847-9743-b64bf6c6c5ed,ch_883a1664-4864-45f6-a07a-493957afc6af,1067-11-06 20:27:48+00:00,Credits package,5.0
58666,user_495934fb-a851-4ff9-8f82-ae504e2c210c,ch_196ac709-2a25-4a67-80e3-4d3ab58cc443,1067-09-24 07:27:35+00:00,Subscription Create,9.0
58973,user_3085b010-96a9-4a44-a429-1f3e2ce892db,ch_390ce6b0-83d9-493c-b200-593e720fc4ac,1067-10-12 16:10:37+00:00,Subscription Create,35.0
59065,user_34ac286c-e1b8-43d7-9f9f-cbdb99f2afab,ch_946dab89-cc9f-4d5c-b781-0a749a93cc11,1067-09-23 02:27:08+00:00,Subscription Create,9.0
59104,user_dd999941-893e-4ad6-9fed-ebd77b2dcd85,ch_d735a4d5-7637-47b0-9d6d-c88f041e5416,1067-11-04 07:55:42+00:00,Subscription Create,9.0
59248,user_259238d0-baf2-409b-b29c-31977e909b38,ch_d5b60da7-56b4-4ef6-b601-5f39914012d8,1067-11-08 07:22:02+00:00,Subscription Create,39.0
59260,user_2763fbec-a7a9-4594-a54b-e771f9b97aa2,ch_aa44da6e-d3b2-4783-bd5b-c5a524d81472,1067-09-10 05:52:56+00:00,Subscription Create,89.0
59278,user_964a7564-6017-4aa0-ba9a-121ded97f5af,ch_f8a22c92-e9ef-47dc-a7bc-e21a651373e8,1067-10-12 13:20:02+00:00,Subscription Create,89.0
59312,user_f7365c61-72d7-4b17-bd85-12c736ffd986,ch_6719c558-c14f-4e36-8554-1937e8805ae9,1067-10-09 18:22:37+00:00,Credits package,5.0
59340,user_f70593de-74d6-44dc-a101-b62dad09d3c3,ch_df3c177b-9ec5-4c12-8ffb-e2142a97c9da,1067-10-09 11:00:32+00:00,Subscription Update,25.28
59410,user_af813cc4-167a-40c4-9321-dd713d205673,ch_b3f075fb-1647-465f-acb4-2f455607aea8,1067-10-09 15:40:48+00:00,Subscription Create,89.0
59571,user_8b87d3ee-c987-40e7-88af-5783002583bd,ch_0cc67ebb-bf3b-4a24-b91b-63e7f6c0e2cb,1067-09-09 21:57:02+00:00,Subscription Create,35.0
59579,user_dbead1e5-e305-4a2f-9792-6410da1b1b18,ch_8b54415e-0941-4135-a2b8-5803a05db45d,1067-08-31 17:33:05+00:00,Subscription Create,35.0
59603,user_eaf5dabe-d405-46d5-b691-56bfaf1791a8,ch_00261a2c-6c23-4301-97e8-4a61f40ab00e,1067-10-12 17:06:34+00:00,Subscription Create,35.0
59671,user_9dc5e23a-39f4-40b9-9ed2-cf9f0463723f,ch_14737972-459b-4d2f-8d60-26281f6b322f,1067-10-05 23:23:13+00:00,Subscription Create,150.0
59862,user_7a0ba399-90ea-42ee-a5f3-04028f8a90b3,ch_1589e5dc-e11e-48f7-a928-14513c329914,1067-10-19 15:10:59+00:00,Subscription Create,9.0
59865,user_4ad8609c-91ba-4a56-8404-567ff033a622,ch_33ca7966-c9d6-4974-a698-99f84827a803,1067-10-13 20:05:31+00:00,Subscription Create,9.0
59881,user_29b55378-f3ad-48ba-bea6-87700a6cc665,ch_d86d5390-44e3-4506-99c4-bac9a1f07005,1067-10-31 14:43:42+00:00,Subscription Create,9.0
59882,user_69657512-b5c7-4562-8e2e-e10c45a0838f,ch_62ada1ad-214f-414c-926e-ec7cb85fc89a,1067-10-29 20:42:59+00:00,Subscription Create,9.0
59883,user_d1395c39-5575-40d7-9211-53af19e81722,ch_6497e76e-bd6f-45b5-a92e-e87ad9917235,1067-10-26 00:23:05+00:00,Subscription Create,9.0
59918,user_066c1289-34a9-4fb0-b6c5-dfc93e830bc8,ch_d289a372-352a-4772-b6fa-6ad53b6d3d25,1067-11-08 13:13:34+00:00,Subscription Create,29.0
59938,user_6d50de0c-5f85-4a59-aa26-736c96fdf4bb,ch_bb393534-dbac-46f9-8b37-d26390f21e03,1067-09-05 12:05:27+00:00,Subscription Create,35.0
59975,user_dc1fc96c-26c7-48fa-a6cc-99ff7e1c890f,ch_5c076e00-a6f9-4fe0-89d2-971a2cd94189,1067-10-17 16:56:49+00:00,Subscription Create,35.0
59978,user_2266102a-94cc-4c2a-b06f-ab6c657252a1,ch_63da3bcf-937e-4960-bf40-a510bed15967,1067-10-18 10:21:54+00:00,Subscription Create,35.0
59979,user_c86b59f8-40d5-4b70-beb0-982b3115bde2,ch_1060e8bd-fbe4-4b6d-a8d2-32b76f9628d1,1067-10-17 15:15:00+00:00,Subscription Create,35.0
60020,user_adab4ca9-6210-43dc-8160-403d6044b53a,ch_14e17f9f-5ec4-416c-841c-1a689388454d,1067-11-04 11:12:26+00:00,Subscription Create,35.0
60042,user_57386d27-284e-4a6b-87ee-d18c5e536aed,ch_3494f856-03fd-46f8-8017-5c11737b6681,1067-11-08 20:37:24+00:00,Subscription Create,39.0
60276,user_3d229fb5-d5f5-4aa3-92ea-59d054138fa6,ch_c6caa8d0-c416-4bb5-8a8b-b0c78e5da4a0,1067-09-10 05:38:32+00:00,Subscription Create,35.0
60336,user_20ac56d4-8fe4-42fe-85e7-4dec03782f08,ch_239c988b-8312-45a7-864f-f49066a85da8,1067-09-09 13:36:22+00:00,Subscription Create,89.0
60517,user_ad78faa9-0bb6-4996-9fa4-be63e618a9eb,ch_a67d4359-dcc6-4a60-9b8d-2e26035b053f,1067-09-19 19:51:07+00:00,Subscription Update,26.0
60536,user_a08916bc-6102-4f98-bcd6-eb4fe5040cff,ch_aaae93b8-5c1c-4038-9187-d535d32b4bd2,1067-10-15 18:14:18+00:00,Subscription Create,39.0
60644,user_9e04abd5-9d60-4f29-b626-a823f0cfe1af,ch_37f5f119-4459-43d2-a739-e76158dd6a3a,1067-09-05 10:08:34+00:00,Subscription Create,9.0
60660,user_0d6302c9-aebf-4620-b472-09f3f98ba55b,ch_5ba4ed08-763b-42c4-b74c-df5275c75129,1067-09-28 14:10:26+00:00,Subscription Create,9.0
60664,user_1b4b63b8-d58b-46d2-9a3b-1c277f10e2a3,ch_522e99a9-6983-4cce-ad18-4147e38fe75d,1067-10-02 14:21:09+00:00,Subscription Create,9.0
60721,user_932eeb93-cb6d-49e0-9225-3cc600117398,ch_4ec2aea6-2fd7-462e-8944-96ba63b8150f,1067-09-02 19:37:49+00:00,Subscription Create,35.0
60921,user_88fca362-5ffd-4a89-87e1-05440f22d262,ch_3fd440ce-186d-4ccc-b924-e92ec80905e9,1067-11-06 14:55:29+00:00,Subscription Create,35.0
61037,user_047fc3ca-3946-474f-94aa-83202b7d63b7,ch_d6a888e5-3583-4893-82a0-6a88878ff95a,1067-09-16 22:43:29+00:00,Subscription Create,9.0
61041,user_3ca2340d-20f1-49c4-8375-2e68880aa772,ch_02d33f26-af3b-4f3d-bfe5-a51c9d4a4fc4,1067-09-19 21:15:46+00:00,Subscription Create,9.0
61051,user_788dbc9a-c35c-4eed-a7ef-a760da4e7817,ch_8f2dd02f-35a8-4640-a52b-ebc4c3097047,1067-10-02 14:09:47+00:00,Subscription Create,9.0
61176,user_88c16950-f18a-4407-934b-83fdcd242e17,ch_8725bb5b-cf74-4695-85d3-6933f2167758,1067-10-14 17:19:21+00:00,Subscription Create,35.0
61245,user_a5838680-840f-4beb-ae64-4d42d10fa970,ch_9e1f2e24-a075-4022-9f5a-19f1080f98a1,1067-10-15 12:58:34+00:00,Subscription Create,89.0
61247,user_6503989a-ad14-4dc3-8421-e0782c9b5de5,ch_445269ff-2e23-4060-9b9c-6478eb37022b,1067-10-15 08:17:42+00:00,Subscription Create,89.0
61257,user_4bc0b7c2-ae0b-4c8f-8837-da65a7f23682,ch_d100dd3d-c2d6-4e31-a6e8-6d8cef349ea7,1067-10-24 18:33:31+00:00,Subscription Create,9.0
61309,user_ce2d28fb-8dfd-49e9-a371-534a40de5cf8,ch_d7e268d3-0c22-465f-9911-4a6e45fcebfe,1067-10-27 16:32:47+00:00,Subscription Create,35.0
61354,user_d65c31de-64d6-4a00-93d1-4be0955e39cc,ch_104d6309-74cf-47a7-a320-3417746d9d16,1067-11-08 10:48:32+00:00,Subscription Create,35.0
61388,user_49722e30-bf7e-4330-b079-fa11179cbe3f,ch_11783c6f-f447-4655-b210-77862403ffc0,1067-11-08 22:10:45+00:00,Subscription Create,89.0
61601,user_8557a78d-b6ff-4cc1-87e3-05b1951fac90,ch_52f19f0e-5635-4535-bbea-c6279fcdbb90,1067-10-18 12:07:16+00:00,Subscription Create,35.0
61717,user_0ec09bc2-ddda-403a-992e-2bd2992c0162,ch_346c7d6a-7844-4ea4-b915-ef5ed6bb74a9,1067-11-04 06:08:27+00:00,Subscription Create,89.0
61813,user_54c4fe81-e885-4ce2-b418-c3da588316ae,ch_37f26b82-27fb-4dfc-8e00-22ad8b7ce041,1067-11-06 10:45:44+00:00,Subscription Create,39.0
61914,user_a6425f0e-49fd-4714-90af-1c8f5dae80ac,ch_ea943b6c-a8a6-48e0-8d40-8f262e50ffb9,1067-09-09 16:47:24+00:00,Subscription Update,26.0
61915,user_03ee6bfe-94c3-4097-abfa-0218fd274517,ch_f1ebe437-f9fd-4f5d-bc6a-abddcf835392,1067-09-05 12:34:48+00:00,Subscription Update,26.0
61917,user_820b9ef6-1197-4cff-96f6-4335b053f4ae,ch_6c2c8303-d43d-4368-8eee-915962ec3bc0,1067-09-27 18:52:19+00:00,Subscription Update,26.0
62026,user_b14a3e8d-e784-4198-af44-b641e195437d,ch_b4862ff4-cb1e-47ce-8281-17b5bce659f1,1067-10-13 23:43:37+00:00,Upsell,39.0
62059,user_6fc5ea91-c3fa-433a-9808-14b8aba0fabb,ch_b660d980-9a13-4499-8dec-a15cc55ea18a,1067-10-24 17:09:51+00:00,Subscription Create,9.0
62100,user_ad69d1ab-83db-45a7-8f6e-9d2a3aea4943,ch_42527673-b30f-4a37-bd5e-bff1541c774e,1067-11-08 10:31:52+00:00,Subscription Create,29.0
62183,user_4604761d-e9ff-490e-a51d-32fc6fd0ae0b,ch_4e2af222-af58-4053-9204-49ffb259593f,1067-10-25 21:34:57+00:00,Subscription Create,9.0
62269,user_0d8c1c32-ecaf-4e04-a4db-7393a9abe988,ch_47b31d47-c297-473d-be5f-dcc1ae16ea39,1067-09-27 09:00:18+00:00,Subscription Create,9.0
62336,user_900a4a15-2677-46fb-9337-699fe6af3fd4,ch_af848391-4e2c-4283-bb05-a0e11c4e2c6f,1067-09-21 21:48:24+00:00,Subscription Create,35.0
62345,user_0cdedae7-e188-4dd8-8d40-dd92cbd22f56,ch_8d1ddfee-ef62-49f5-b12d-ff5f0204aa62,1067-09-17 05:35:38+00:00,Subscription Create,35.0
62427,user_793cfe98-aa03-453c-9d13-7642394e8189,ch_74ef6e73-9296-4d1a-958a-2634c9333bbe,1067-10-17 03:16:30+00:00,Subscription Create,89.0
62428,user_eb26a208-a670-45cb-b640-a30950c8c197,ch_09390af4-44d7-41d9-a634-70a275878bfc,1067-10-14 05:47:41+00:00,Subscription Create,89.0
62496,user_9f0d0097-d389-4767-986f-5247bbc56e7c,ch_c144b0ac-fa71-42ff-bd21-1bb5a6b010fd,1067-11-04 00:13:20+00:00,Subscription Create,35.0
62578,user_b6f51966-95cb-47ac-b95e-fd3a519da67d,ch_e5f49812-6e3f-4480-b691-0b7aff690a48,1067-10-29 11:41:03+00:00,Subscription Update,26.0
62661,user_7bd8c109-b107-4149-be44-af9a6028a03b,ch_28d9070d-cf7c-4e15-a3e0-daec8a70ee5b,1067-10-04 12:35:48+00:00,Subscription Create,9.0
62679,user_a852b535-2a59-4e41-b184-a5eb850da8f6,ch_c1519f3f-0c06-47e2-a915-aa4cf5475d4c,1067-09-12 09:02:51+00:00,Subscription Update,11.8
62692,user_3d229fb5-d5f5-4aa3-92ea-59d054138fa6,ch_91835de5-cfa7-4ce7-b915-4357c9604211,1067-09-10 05:43:25+00:00,Upsell,29.0
62796,user_22b00be2-b2eb-4515-a0df-649d9b486369,ch_dced5ac4-86c0-4874-b1dd-3ec5814ee233,1067-09-22 05:14:17+00:00,Subscription Create,89.0
62925,user_98b8804c-4538-499a-a829-fb6d299874b5,ch_8be812bd-9cc8-4c37-a889-2aa150a949ca,1067-11-04 04:25:00+00:00,Subscription Create,89.0
63114,user_3f675d53-3e95-43ca-8bd3-f39c3c5658ed,ch_f69804fe-81c0-4a7c-879a-d88682fe6ebe,1067-09-07 14:14:14+00:00,Subscription Create,35.0
63192,user_1e87a7c6-ddcb-4f57-890e-a78251ee13ed,ch_b8fb52be-5cdc-48bc-a32a-d40c0e0ea7a4,1067-11-03 19:54:41+00:00,Subscription Create,35.0
63296,user_fc5b38d6-fbcc-4c72-9843-2d5b4d246a51,ch_fc6fbf94-8439-4211-9871-5ac1ecfb9997,1067-10-04 11:01:51+00:00,Credits package,20.0
63299,user_7065d26f-7e7a-4d87-ba68-b542c06b4f2a,ch_86d9f200-4742-46c0-a16b-3a7b84cc6852,1067-11-01 15:36:22+00:00,Credits package,20.0
63304,user_edcb3737-53dd-445e-83c8-acc91f503f2a,ch_af1bba57-9ce0-4132-83e2-22197cb4aa71,1067-09-19 19:50:30+00:00,Subscription Create,29.0
63455,user_1c1d18d7-5c58-4517-9e8d-f0d9ad8470fb,ch_47db8c88-8b02-4bb9-9711-adc772572863,1067-10-27 09:44:20+00:00,Subscription Create,9.0
63608,user_4bf68f2e-8ea0-4a8f-be4a-26da05a9b97e,ch_bb234b40-10ed-4b72-a9e4-25e39c325d8c,1067-11-04 11:00:57+00:00,Subscription Create,35.0
63609,user_dd032233-d2f0-4d3e-8968-7b9e268611f0,ch_afb66c51-a3c6-4670-8339-42041be80992,1067-11-07 15:44:25+00:00,Subscription Create,35.0
63651,user_629f31d8-5e07-43b2-b162-5eb650b131f4,ch_aeff28d7-1c96-4f0e-9ea7-6d6a84bcab14,1067-09-09 05:26:13+00:00,Subscription Create,89.0
63655,user_31b35826-08bd-4571-9001-5f0485bf12e2,ch_6b0a4c9b-de6b-4384-ab5e-a6a31c8df66c,1067-09-30 08:31:37+00:00,Subscription Create,89.0
63737,user_d239267e-a0c9-4e06-b71d-e7605fe68375,ch_60af0783-6cab-4320-8a66-c61f67114ee7,1067-09-27 00:23:24+00:00,Upsell,39.0
63756,user_18a516ae-d613-41c2-970e-31a29c02255a,ch_b64ac300-c41a-4f46-85a0-d90871185edc,1067-09-17 19:59:50+00:00,Subscription Update,54.0
63789,user_c04ac46c-1076-4260-820e-ea8f1439a969,ch_f5e3a982-22ec-4db9-84bd-3c940a289ed5,1067-10-23 16:02:09+00:00,Subscription Create,9.0
63858,user_10f9a26e-7202-4347-8b95-86414abca919,ch_a1a0e79e-f94d-461b-9b8a-a5513fe0ed49,1067-10-14 03:38:27+00:00,Subscription Create,29.0
63907,user_9b407b03-7da7-4f59-915c-b284837925c5,ch_c565d724-4da2-49a0-ae68-756475dfecb8,1067-09-23 18:37:08+00:00,Subscription Create,35.0
64006,user_c76621af-dd29-4ed8-95bc-34503f7f047f,ch_cde1150a-886e-4d52-87b9-10507a888ddd,1067-10-04 07:39:34+00:00,Subscription Create,150.0
64138,user_28237954-714c-4e33-b97b-042dbb34c6ab,ch_d61fbfeb-808a-452e-a310-f2f43b7e3637,1067-10-31 17:02:40+00:00,Subscription Create,89.0
64254,user_9f4d624b-11b1-46e1-a39c-ed36f10a0ce6,ch_2ebff36b-d379-4b97-9440-8bb4a214e759,1067-10-14 18:32:23+00:00,Subscription Create,9.0
64373,user_0d2ec264-4ba0-47b1-a929-3726b262150a,ch_da05824b-672d-4de4-95c7-c99205c08530,1067-10-07 10:35:38+00:00,Subscription Create,39.0
64464,user_62ed97d3-6f1b-4359-9436-de8d9ae7313e,ch_581df5db-a175-4a6e-895b-a68cd30fd954,1067-10-22 05:57:01+00:00,Subscription Create,35.0
64496,user_1629026e-7f86-4b7f-b837-ef5ff204fed8,ch_2455f0a5-759f-49c9-b24f-e5abd8b58142,1067-11-01 16:49:18+00:00,Subscription Create,35.0
64508,user_f5345a48-4f0c-49b0-9ba1-aba6727f2812,ch_9fde69cd-138e-4db5-95d5-8057959e339b,1067-11-09 02:56:40+00:00,Subscription Create,35.0
64530,user_2c3b5daa-51c7-4b85-b5c4-b022d0a2e20c,ch_f1937df7-79f3-4e50-8746-46ab7709f6f0,1067-10-30 23:47:51+00:00,Subscription Create,89.0
