,user_id,subscription_start_date,subscription_plan,country_code
79961,user_a19b241e-7ac1-4911-8c7a-6a7061e89892,1067-11-07 21:23:30+00:00,Higgsfield Basic,US
80034,user_7103e501-da22-4343-8b6a-2e793dc9ad87,1067-11-03 03:53:22+00:00,Higgsfield Basic,US
80055,user_a6199f2a-83da-4c18-889e-d50e46979c3c,1067-10-31 03:21:57+00:00,Higgsfield Basic,US
80056,user_0c5087d1-a362-47c5-8d39-198c8f1c90cf,1067-11-04 00:43:50+00:00,Higgsfield Basic,US
80065,user_f698c5c3-15a7-422c-928f-bf782a35a6df,1067-11-05 02:51:07+00:00,Higgsfield Basic,US
80145,user_61d66f4d-5351-42af-8196-df4791114466,1067-10-24 16:22:37+00:00,Higgsfield Ultimate,US
80200,user_2c78109a-585c-4da7-bd4a-549981c913e1,1067-10-13 22:47:45+00:00,Higgsfield Ultimate,US
80211,user_cf146ad0-54f1-492e-8e58-2022d0604652,1067-10-12 23:32:24+00:00,Higgsfield Ultimate,US
80277,user_4e017eef-2282-4111-a2c9-63c92c6390c8,1067-10-04 23:15:35+00:00,Higgsfield Ultimate,US
80419,user_149aed4e-dbb1-4d21-a575-3ebe96980164,1067-10-07 00:45:47+00:00,Higgsfield Ultimate,US
80465,user_de64847d-0630-4c7a-8b1d-2f3950c8aaf2,1067-10-24 00:42:47+00:00,Higgsfield Ultimate,US
80476,user_94b411ea-c816-4d58-ba6a-bb9c6300f525,1067-10-02 17:48:54+00:00,Higgsfield Ultimate,US
80518,user_6183850f-e6ba-4d7a-94b4-c011feb8f814,1067-10-15 21:55:19+00:00,Higgsfield Ultimate,US
80585,user_c87ec512-ade3-4710-9cbf-f44903a4b8aa,1067-10-12 23:15:06+00:00,Higgsfield Ultimate,US
80673,user_325a0e67-416c-4840-b3db-6738ca30858c,1067-10-18 17:07:53+00:00,Higgsfield Ultimate,US
80680,user_159e8c51-77a5-4367-a7d9-f5598c32e323,1067-10-16 06:05:28+00:00,Higgsfield Ultimate,US
80681,user_eaad2d58-52d4-4529-8de5-420dcb98c732,1067-10-21 01:29:55+00:00,Higgsfield Ultimate,US
80689,user_b14a3e8d-e784-4198-af44-b641e195437d,1067-10-13 23:43:05+00:00,Higgsfield Ultimate,US
80784,user_8c30d669-1558-4c2d-94d7-f637a08482a0,1067-09-27 16:40:17+00:00,Higgsfield Ultimate,US
80907,user_fc5b38d6-fbcc-4c72-9843-2d5b4d246a51,1067-10-01 14:22:08+00:00,Higgsfield Ultimate,US
80929,user_a2b7fabf-e52b-4822-8217-cbc245a84dc0,1067-10-22 15:41:28+00:00,Higgsfield Ultimate,US
81024,user_84b470bc-8493-40fd-9612-aad8d3818ac2,1067-09-10 12:22:55+00:00,Higgsfield Basic,US
81155,user_03ee6bfe-94c3-4097-abfa-0218fd274517,1067-09-05 12:33:43+00:00,Higgsfield Basic,US
81257,user_10a5d0d9-c852-46bb-b949-975f01969a45,1067-08-29 05:22:54+00:00,Higgsfield Basic,US
81356,user_128613f5-abad-4671-a341-08996172584f,1067-10-19 00:07:57+00:00,Higgsfield Basic,US
81361,user_4208ba57-2d57-465d-9013-d6283b21be31,1067-10-17 01:47:34+00:00,Higgsfield Basic,US
81419,user_d1395c39-5575-40d7-9211-53af19e81722,1067-10-26 00:23:05+00:00,Higgsfield Basic,US
81488,user_a9fb2a66-cd9b-41e5-abd1-4fa9e3dedc42,1067-09-29 01:33:17+00:00,Higgsfield Basic,US
81493,user_27824cd3-ee69-43ca-96f9-2a5d3e188e2f,1067-10-15 07:48:14+00:00,Higgsfield Basic,US
81546,user_18b783b9-884f-4f66-aaf9-0a1a0c493a97,1067-10-12 21:38:44+00:00,Higgsfield Basic,US
81788,user_dfb80129-bd5c-473a-94db-51a0432c3452,1067-10-17 16:45:19+00:00,Higgsfield Ultimate,US
81850,user_a5593b1a-5612-4997-8d12-a76e1b360ae4,1067-10-23 11:45:05+00:00,Higgsfield Ultimate,US
81860,user_9c0dc1a8-458c-411c-98a7-9f200238ecdd,1067-09-26 00:15:38+00:00,Higgsfield Ultimate,US
81968,user_26963d42-dc23-41f8-898f-d15000b5f188,1067-10-15 21:08:57+00:00,Higgsfield Ultimate,US
82013,user_d239267e-a0c9-4e06-b71d-e7605fe68375,1067-09-27 00:06:41+00:00,Higgsfield Ultimate,US
82037,user_9127de33-8737-49b7-935f-bba5dfae7304,1067-10-25 11:06:25+00:00,Higgsfield Ultimate,US
82049,user_c609c292-8078-4ff6-942c-add7c3a9b691,1067-10-12 00:58:01+00:00,Higgsfield Ultimate,US
82266,user_e0d24521-c5aa-4f35-992d-760e212af38a,1067-10-17 20:51:28+00:00,Higgsfield Pro,US
82334,user_c278ccf8-947b-402b-8679-ad3006132dcc,1067-10-25 09:17:00+00:00,Higgsfield Basic,US
82456,user_a7295819-724a-4fdc-aadc-f12e7e968042,1067-09-30 03:35:12+00:00,Higgsfield Basic,US
82463,user_db55eb62-1c6f-448e-bf4d-20fd88042929,1067-10-11 19:52:18+00:00,Higgsfield Basic,US
82627,user_eb62135c-f8d6-4d08-b5cf-eabec9284ed6,1067-09-04 04:26:26+00:00,Higgsfield Ultimate,US
82809,user_edacf484-e5c7-4340-9b2b-22c51e73f2f8,1067-08-28 15:26:14+00:00,Higgsfield Ultimate,US
82844,user_7e5003d3-d8e9-47fe-8699-885e942a9373,1067-09-17 22:20:07+00:00,Higgsfield Ultimate,US
83066,user_05f1d58e-f9a5-45ac-b856-ac18424d1582,1067-09-05 15:53:04+00:00,Higgsfield Ultimate,US
83107,user_d752deb0-1e6a-4a36-bed1-5729285d1786,1067-09-01 18:49:29+00:00,Higgsfield Ultimate,US
83130,user_afe6ca59-9f78-4cb2-ad40-deb85dbcdada,1067-09-15 20:28:01+00:00,Higgsfield Ultimate,US
83230,user_24d9c2f9-266a-495f-a416-d8fe91866ab4,1067-08-28 02:50:15+00:00,Higgsfield Ultimate,US
83287,user_80ed5342-b9b5-45e2-9628-8233282f3870,1067-09-21 02:14:19+00:00,Higgsfield Ultimate,US
83324,user_932eeb93-cb6d-49e0-9225-3cc600117398,1067-09-02 19:37:49+00:00,Higgsfield Ultimate,US
83335,user_0a98691b-867c-48df-90f7-0fb5c65119aa,1067-09-25 23:41:35+00:00,Higgsfield Ultimate,US
83352,user_06916020-2f69-4432-8de6-65a5aa2c8e3c,1067-09-05 21:42:04+00:00,Higgsfield Ultimate,US
83382,user_d972dd83-637e-41b2-850d-b8905b7144b8,1067-09-02 13:07:46+00:00,Higgsfield Ultimate,US
83403,user_ac1073ea-fc9c-46ae-9d81-9d5b018bec54,1067-09-20 16:42:02+00:00,Higgsfield Ultimate,US
83414,user_a46da96c-50f4-4eaa-b414-771ad1faee4d,1067-09-01 21:16:39+00:00,Higgsfield Ultimate,US
83430,user_7494acaf-164f-4933-8f64-2bbc463ba665,1067-09-03 14:19:11+00:00,Higgsfield Ultimate,US
83473,user_38e1924c-bc35-4d00-91b8-4f67029e2f5f,1067-09-02 21:49:58+00:00,Higgsfield Ultimate,US
83496,user_9b407b03-7da7-4f59-915c-b284837925c5,1067-09-23 18:37:08+00:00,Higgsfield Ultimate,US
83556,user_ad3aae7b-0a33-4495-bc32-4c7aa240f3ca,1067-09-23 07:01:27+00:00,Higgsfield Ultimate,US
83640,user_e6146b91-6e43-433d-9a95-675d0489b3e6,1067-09-12 14:51:48+00:00,Higgsfield Ultimate,US
83705,user_81750521-edf3-4bde-bde5-d18936ec9d1f,1067-09-12 07:52:19+00:00,Higgsfield Ultimate,US
83734,user_6d8f3d26-e0f9-4088-a956-632d37989612,1067-09-08 17:40:22+00:00,Higgsfield Ultimate,US
83828,user_36f509ec-4ddf-4f3b-8081-3106fb7958ac,1067-09-19 23:43:02+00:00,Higgsfield Ultimate,US
83855,user_ad66bdf5-229e-4cfd-9023-e0466b685493,1067-09-14 10:26:57+00:00,Higgsfield Ultimate,US
83919,user_cfa96a6c-9771-4406-9cac-fea0bee9f4c5,1067-09-18 09:05:28+00:00,Higgsfield Ultimate,US
83949,user_0d5e957c-4bfd-44dd-b04c-c8e9c7eaccf3,1067-08-31 17:38:26+00:00,Higgsfield Ultimate,US
84013,user_a4d47a71-88ce-4d40-b301-f002e4550e86,1067-09-20 14:41:34+00:00,Higgsfield Ultimate,US
84081,user_8f2d6298-c9e7-4762-9e1c-c6d03971f2ad,1067-09-02 18:54:00+00:00,Higgsfield Ultimate,US
84190,user_fa8c2b2f-1eb6-40b2-b9c8-a2ce2d5b389b,1067-09-09 05:15:13+00:00,Higgsfield Ultimate,US
84216,user_09c61dfb-21c4-4bd7-9159-d712db6e5979,1067-08-27 20:28:04+00:00,Higgsfield Ultimate,US
84230,user_8f4a33f3-21a1-4125-b4a8-11ea9927a454,1067-09-25 19:08:45+00:00,Higgsfield Ultimate,US
84246,user_632bdd0a-887f-4d37-b747-724220662c2f,1067-09-12 06:51:58+00:00,Higgsfield Ultimate,US
84252,user_fa49543b-3e63-4c16-a86e-f789791da154,1067-09-25 21:51:56+00:00,Higgsfield Ultimate,US
84265,user_ebdac4b8-0c37-4f46-9825-9523deef2116,1067-09-13 10:07:23+00:00,Higgsfield Ultimate,US
84322,user_64244262-b08d-4eed-bb44-573e88697b8a,1067-08-28 22:07:19+00:00,Higgsfield Ultimate,US
84366,user_9de1050e-4c3a-4b10-93d0-012264151c53,1067-09-01 06:22:40+00:00,Higgsfield Ultimate,US
84386,user_ad08bf07-dda5-4cbd-b007-cc45e5181690,1067-08-29 13:31:38+00:00,Higgsfield Ultimate,US
84393,user_c2c31a73-b48b-44c8-bb3f-1fafdfa4fc1a,1067-09-09 01:57:31+00:00,Higgsfield Ultimate,US
84420,user_4188960c-a270-4b12-96f1-5dfa91ee99ef,1067-09-08 05:16:32+00:00,Higgsfield Ultimate,US
84666,user_244fd55d-22bc-450c-88b5-f22de3337c37,1067-09-19 15:47:26+00:00,Higgsfield Ultimate,US
84691,user_c66ac5a4-d930-40be-9c5b-66ec4ff77f05,1067-09-17 14:51:59+00:00,Higgsfield Ultimate,US
84694,user_4f45dc02-5f5d-4c04-9059-45c13ab312e7,1067-09-01 17:59:50+00:00,Higgsfield Ultimate,US
84700,user_c0fc4e24-873e-4eef-86ab-76a86e14fedb,1067-09-10 22:36:13+00:00,Higgsfield Ultimate,US
84728,user_e302dee4-29c8-4695-90d4-b404e441ea7d,1067-08-26 11:54:13+00:00,Higgsfield Ultimate,US
84733,user_0cdedae7-e188-4dd8-8d40-dd92cbd22f56,1067-09-17 05:35:38+00:00,Higgsfield Ultimate,US
84767,user_0863daa5-f54e-4434-9bfc-58d36f2874fd,1067-10-29 14:42:53+00:00,Higgsfield Ultimate,US
84876,user_ff45cbb8-409c-4af6-ab3a-db7db8669eac,1067-11-07 05:02:06+00:00,Higgsfield Ultimate,US
84883,user_f844b658-c14a-4de3-b8d9-2314b5da006e,1067-11-03 11:15:16+00:00,Higgsfield Ultimate,US
84909,user_5dbf5118-b85e-4392-b782-42fd39d63a15,1067-11-04 16:00:57+00:00,Higgsfield Ultimate,US
84923,user_a2b43739-c9f9-4235-be9d-efd7d81d9405,1067-11-07 08:35:34+00:00,Higgsfield Ultimate,US
84925,user_ca808259-a7cd-49df-a48b-3a4c3a944bba,1067-10-29 05:55:09+00:00,Higgsfield Ultimate,US
84960,user_4a36c614-89f4-4fd7-890a-8a4892870f35,1067-10-30 12:56:58+00:00,Higgsfield Ultimate,US
85015,user_f0acc59a-8a6e-4d49-8fdf-fcab80932f26,1067-11-07 16:08:24+00:00,Higgsfield Ultimate,US
85018,user_994df73c-a806-4a72-8f70-b579179ec0c6,1067-11-07 01:29:09+00:00,Higgsfield Ultimate,US
85145,user_3a8150f6-e5d5-4942-a405-44f6e121446d,1067-10-30 21:04:47+00:00,Higgsfield Ultimate,US
85176,user_9f0d0097-d389-4767-986f-5247bbc56e7c,1067-11-04 00:13:20+00:00,Higgsfield Ultimate,US
85328,user_6cb6ec55-617f-4225-896e-13d3edc3ec50,1067-11-07 23:09:59+00:00,Higgsfield Ultimate,US
85381,user_b4aafbc7-8cfb-4da0-900b-15eb716edd2c,1067-10-27 14:32:04+00:00,Higgsfield Ultimate,US
85501,user_6aa055d8-5d41-4ecb-8693-b8a7078d2556,1067-11-03 03:15:03+00:00,Higgsfield Ultimate,US
85518,user_626d2c39-4eb4-491c-b6cf-25f9999d5872,1067-11-08 17:23:18+00:00,Higgsfield Ultimate,US
85546,user_4014128c-0f73-4bca-aee2-3820971662f0,1067-10-28 23:41:37+00:00,Higgsfield Ultimate,US
85686,user_a59abcd5-46c4-4898-aae2-de892fa1f434,1067-11-08 18:40:39+00:00,Higgsfield Ultimate,US
85692,user_26ae582d-46fc-4195-b363-1ab029792411,1067-11-05 22:51:17+00:00,Higgsfield Ultimate,US
85709,user_239adb4a-b683-47a2-b47c-d3aa56050273,1067-10-27 00:48:32+00:00,Higgsfield Ultimate,US
85751,user_d5f25c30-a025-411a-974b-07c8bd36ac36,1067-11-05 00:33:41+00:00,Higgsfield Ultimate,US
85755,user_fc2309fd-8ad3-4c84-bf71-f1f6ccd62333,1067-11-07 04:42:42+00:00,Higgsfield Ultimate,US
85776,user_b3322a52-8b59-40b4-ab93-cb53ffe0712a,1067-10-29 02:16:35+00:00,Higgsfield Ultimate,US
85779,user_d7e58c26-0652-4854-b4a1-55f151132a2c,1067-10-31 23:20:38+00:00,Higgsfield Ultimate,US
85782,user_9c0dc5b6-2a22-4649-a77e-7a3bbb6e4a79,1067-11-01 21:13:26+00:00,Higgsfield Ultimate,US
85789,user_b81f3a7c-74d4-4b94-b0ab-5874f098c46e,1067-11-07 16:40:12+00:00,Higgsfield Ultimate,US
85846,user_b41672b9-20fa-412b-84a1-026495a0ee99,1067-11-04 17:20:59+00:00,Higgsfield Ultimate,US
85906,user_a87030e6-ec67-45da-9585-4154c22f7a48,1067-10-29 03:54:59+00:00,Higgsfield Ultimate,US
86047,user_a9cc2977-4ffa-4cb0-9811-24de7bfef1fd,1067-11-08 16:50:18+00:00,Higgsfield Ultimate,US
86105,user_ce2d28fb-8dfd-49e9-a371-534a40de5cf8,1067-10-27 16:32:47+00:00,Higgsfield Ultimate,US
86221,user_72a49bab-92c6-4a7e-828b-fced60969d2d,1067-11-05 05:45:20+00:00,Higgsfield Ultimate,US
86293,user_8589a5e6-b8ba-4849-b2e6-68a6b692e8d7,1067-10-28 21:00:55+00:00,Higgsfield Ultimate,US
86420,user_7fc3ae09-c163-4933-9c08-9f8725b90ffd,1067-10-20 14:44:01+00:00,Higgsfield Ultimate,US
86434,user_ab8c0afd-a90c-4987-9cee-44d6c6790c3f,1067-10-17 05:50:35+00:00,Higgsfield Ultimate,US
86439,user_0e8503ee-3e65-4718-9253-82beae002a62,1067-10-24 16:00:56+00:00,Higgsfield Ultimate,US
86549,user_3b1fac2f-8f00-4920-97e0-2f9e1d225b57,1067-10-15 20:02:47+00:00,Higgsfield Ultimate,US
86640,user_05dc78e5-1750-4b99-8f0c-539fb133bfb9,1067-10-22 23:49:40+00:00,Higgsfield Ultimate,US
86644,user_8c9b5b43-9d78-423e-8bdc-454808715f4c,1067-10-12 15:42:59+00:00,Higgsfield Ultimate,US
86657,user_a8895b7d-4e96-4ab9-b4e8-25d36965f4c6,1067-10-02 23:00:01+00:00,Higgsfield Ultimate,US
86717,user_c287b4b9-f014-4032-8985-6d0f4e0588be,1067-10-22 08:05:47+00:00,Higgsfield Ultimate,US
86725,user_9748a025-8dfe-44c0-b957-75b034c99509,1067-10-01 13:50:32+00:00,Higgsfield Ultimate,US
86830,user_2638a1d2-a885-4769-a743-e230f938b9c6,1067-10-20 14:12:16+00:00,Higgsfield Ultimate,US
86975,user_1c1ed4ca-bebb-4493-adb8-57939888e581,1067-10-18 09:22:43+00:00,Higgsfield Ultimate,US
86992,user_988f77f7-8e21-4691-a764-e556454a3e04,1067-10-19 14:04:31+00:00,Higgsfield Ultimate,US
87306,user_9c831b7e-a43e-40b8-b312-17a51178c2f1,1067-10-18 06:08:02+00:00,Higgsfield Ultimate,US
87314,user_4f1a4262-599c-47f4-9781-6144744ce223,1067-10-18 20:58:53+00:00,Higgsfield Ultimate,US
87358,user_af3d4df1-615c-4b1a-b3db-aba76fdff8fb,1067-10-03 19:08:10+00:00,Higgsfield Ultimate,US
87360,user_44cc1c28-0dea-402b-8abc-1cc6d5edc4ae,1067-10-14 07:37:44+00:00,Higgsfield Ultimate,US
87381,user_5ac30abc-8831-44f3-ad64-78b4c2ffc88f,1067-10-15 04:38:51+00:00,Higgsfield Ultimate,US
87404,user_11efe70d-3576-4eb7-92ec-30c77527f7ea,1067-10-16 19:29:17+00:00,Higgsfield Ultimate,US
87563,user_b16fca27-f25a-4f33-b67b-51dfd4c6c89f,1067-10-17 02:55:18+00:00,Higgsfield Ultimate,US
87571,user_dc1fc96c-26c7-48fa-a6cc-99ff7e1c890f,1067-10-17 16:56:49+00:00,Higgsfield Ultimate,US
87671,user_33585365-a992-44f4-9d61-55c97bf8c73b,1067-10-13 16:55:06+00:00,Higgsfield Ultimate,US
87675,user_bc4ab6a5-d6cf-415c-a084-c266d3033c3c,1067-10-16 04:25:05+00:00,Higgsfield Ultimate,US
87717,user_bf0f5f83-8e07-4a07-92d1-107e8f52b3da,1067-10-16 20:25:50+00:00,Higgsfield Ultimate,US
87761,user_cab9bf4e-6c1e-499c-a0c4-575a892c1c4e,1067-10-16 17:10:27+00:00,Higgsfield Ultimate,US
87822,user_9d57b9a1-276d-4039-b64f-2133994cefe0,1067-09-30 04:57:24+00:00,Higgsfield Ultimate,US
87836,user_71fb7528-4828-44e8-817f-a2f82ab91dd0,1067-10-24 12:32:48+00:00,Higgsfield Ultimate,US
87884,user_25ecb412-553c-49a8-b5ce-361d1db0e42c,1067-09-27 01:52:32+00:00,Higgsfield Ultimate,US
87921,user_0919ba94-b80a-4ef7-a1d5-128f449f9b10,1067-09-28 11:27:19+00:00,Higgsfield Ultimate,US
87937,user_2b371db9-22a8-41b5-a498-eaff494b62a7,1067-10-18 02:29:08+00:00,Higgsfield Ultimate,US
87943,user_5aa25c9f-e020-4563-9e9f-a3c63151a9e1,1067-09-29 12:29:14+00:00,Higgsfield Ultimate,US
87953,user_98925a84-ef17-4238-8f17-d33226431f7f,1067-10-09 18:50:25+00:00,Higgsfield Ultimate,US
88104,user_c9cb7551-911d-4c7a-8d8a-805c4f0298db,1067-10-16 04:20:19+00:00,Higgsfield Ultimate,US
88220,user_da003dd9-12a8-4fed-9e60-1e347b038202,1067-10-11 11:22:26+00:00,Higgsfield Creator,UZ
88234,user_98fda3ac-f4b0-49ba-beca-6af99dffd47c,1067-11-03 23:14:55+00:00,Higgsfield Creator,UZ
88337,user_e8bdf5bc-bec8-4bd0-8a26-25c5eb055617,1067-10-03 14:13:24+00:00,Higgsfield Basic,UZ
88354,user_b883ba32-a767-43a0-b745-9fd853b2f134,1067-11-03 14:02:01+00:00,Higgsfield Ultimate,UZ
88444,user_766a2fed-c496-4818-bbc1-5913295c2e3a,1067-11-05 16:28:42+00:00,Higgsfield Basic,UZ
88536,user_7f04e0f7-63dd-4939-9b52-8daaa494354b,1067-10-03 19:34:14+00:00,Higgsfield Basic,UZ
88563,user_4162891f-bcb8-400d-b8f7-ae3254608adc,1067-08-28 13:46:35+00:00,Higgsfield Ultimate,UZ
88644,user_8fe542cc-221d-4f0a-ad0a-f9b34b1c8172,1067-09-19 13:30:13+00:00,Higgsfield Pro,VN
88838,user_7e1c9c21-8a5e-4614-b732-bb0b2f9c9ff7,1067-11-05 10:56:11+00:00,Higgsfield Basic,VN
88880,user_673e322b-4ab2-4fd1-9853-305ed40e6cda,1067-11-05 16:08:47+00:00,Higgsfield Basic,VN
88892,user_af1b2091-f609-4f8f-b9a9-f9833e2ec0d7,1067-10-29 11:34:44+00:00,Higgsfield Basic,VN
88999,user_5209cd9e-4625-4219-8cac-227ba6768d5d,1067-09-03 12:21:54+00:00,Higgsfield Ultimate,VN
89012,user_71bd5541-7fa5-4b6d-89e2-922b35b96ee1,1067-09-21 06:51:27+00:00,Higgsfield Ultimate,VN
89239,user_a3ffba6e-405c-44d2-a8e6-fa94efe9bf83,1067-09-15 11:57:07+00:00,Higgsfield Pro,VN
89340,user_57b2529d-2d93-4fb8-9801-d6ea7164d33a,1067-10-02 16:45:46+00:00,Higgsfield Creator,VN
89369,user_cdfbed6f-8f73-4920-b38d-3970ec881bdc,1067-10-31 04:38:49+00:00,Higgsfield Basic,VN
89434,user_211a5cae-40d2-4d94-9985-123ee6042275,1067-09-10 14:50:50+00:00,Higgsfield Basic,VN
89541,user_a08916bc-6102-4f98-bcd6-eb4fe5040cff,1067-10-15 18:14:18+00:00,Higgsfield Ultimate,VN
89578,user_63e457da-ff79-4855-86d9-1e2d5e910b03,1067-10-25 02:56:31+00:00,Higgsfield Pro,VN
89600,user_67508894-f3a1-439a-b30c-72d9697515e0,1067-10-23 13:43:26+00:00,Higgsfield Pro,VN
89631,user_78ab4846-05d0-4568-86b2-dc4984e67bcf,1067-10-02 07:07:24+00:00,Higgsfield Basic,VN
89658,user_af96ee59-1071-49ae-8633-9fbeaed4c123,1067-10-21 06:47:15+00:00,Higgsfield Basic,VN
89673,user_af80e6a1-4c61-401e-8804-4efac0a9aae6,1067-10-14 07:00:35+00:00,Higgsfield Basic,VN
89710,user_aed374a6-def6-40ed-ac2b-520df6bf976b,1067-09-18 03:49:29+00:00,Higgsfield Ultimate,VN
89720,user_8844a2c1-1414-40a0-bec0-dcd8a90b3e62,1067-08-31 03:30:14+00:00,Higgsfield Ultimate,VN
89828,user_f433614f-6200-4294-8440-7710a009b84e,1067-09-03 05:16:12+00:00,Higgsfield Ultimate,VN
89841,user_9544ceb1-97c8-4dbb-86bc-935d9af672d4,1067-09-03 18:03:03+00:00,Higgsfield Ultimate,VN
89868,user_3a48c8ef-de13-41f0-95cb-6347e6df8afc,1067-09-10 11:31:13+00:00,Higgsfield Ultimate,VN
89995,user_84595b83-5689-449a-9a25-dae8992aac05,1067-09-29 20:23:24+00:00,Higgsfield Ultimate,VN
